mag_name	gene_name	contig	region	product	cluster_kb	contig_edge
MAG_1002	ctg27_41-MAG_1002	MAG_1002_27	1	T1PKS	45894	FALSE
MAG_1002	ctg32_1-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_2-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_3-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_4-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_5-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_6-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_7-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_8-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_9-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_10-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_11-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_12-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_13-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_14-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_15-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg32_16-MAG_1002	MAG_1002_32	1	T1PKS	28198	TRUE
MAG_1002	ctg6_1-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_2-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_3-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_4-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_5-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_6-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_7-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_8-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_9-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_10-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_11-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_12-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_13-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_14-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_15-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_16-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_17-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_18-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_19-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_20-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_21-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_22-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_23-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_24-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_25-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_26-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1002	ctg6_27-MAG_1002	MAG_1002_6	1	T3PKS	30766	TRUE
MAG_1003	ctg226_1-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg226_2-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg226_3-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg226_4-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg226_5-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg226_6-MAG_1003	MAG_1003_226	1	NRPS	16772	TRUE
MAG_1003	ctg238_1-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_2-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_3-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_4-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_5-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_6-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_7-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_8-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg238_9-MAG_1003	MAG_1003_238	1	NRPS-like	16123	TRUE
MAG_1003	ctg38_8-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_9-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_10-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_11-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_12-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_13-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_14-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_15-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_16-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_17-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_18-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_19-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_20-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_21-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_22-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_23-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_24-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_25-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_26-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_27-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_28-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_29-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_30-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_31-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_32-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg38_33-MAG_1003	MAG_1003_38	1	T1PKS	48717	FALSE
MAG_1003	ctg3_47-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_48-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_49-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_50-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_51-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_52-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_53-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_54-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_55-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_56-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_57-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_58-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_59-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_60-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_61-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_62-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_63-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_64-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_65-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_66-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_67-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_68-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_69-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_70-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_71-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_72-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_73-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_74-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_75-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_76-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_77-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_78-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_79-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg3_80-MAG_1003	MAG_1003_3	1	T3PKS	41058	FALSE
MAG_1003	ctg42_6-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_7-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_8-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_9-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_10-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_11-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_12-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_13-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_14-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_15-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_16-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_17-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_18-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_19-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_20-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_21-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_22-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_23-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_24-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_25-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_26-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg42_27-MAG_1003	MAG_1003_42	1	T1PKS	48447	FALSE
MAG_1003	ctg57_7-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_8-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_9-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_10-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_11-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_12-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_13-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_14-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_15-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_16-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_17-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_18-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_19-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_20-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_21-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_22-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_23-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_24-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_25-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_26-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_27-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_28-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_29-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_30-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_31-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_32-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_33-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_34-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_35-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_36-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_37-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_38-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_39-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg57_40-MAG_1003	MAG_1003_57	1	resorcinol	41121	FALSE
MAG_1003	ctg58_6-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_7-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_8-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_9-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_10-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_11-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_12-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_13-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_14-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_15-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_16-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_17-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_18-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_19-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_20-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_21-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_22-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_23-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_24-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_25-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_26-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_27-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_28-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_29-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_30-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_31-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_32-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_33-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_34-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_35-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_36-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_37-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_38-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_39-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_40-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_41-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg58_42-MAG_1003	MAG_1003_58	1	arylpolyene	46623	TRUE
MAG_1003	ctg95_20-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_21-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_22-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_23-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_24-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_25-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_26-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_27-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_28-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_29-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1003	ctg95_30-MAG_1003	MAG_1003_95	1	RRE-containing	11464	TRUE
MAG_1007	ctg14_1-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_2-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_3-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_4-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_5-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_6-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
MAG_1007	ctg14_7-MAG_1007	MAG_1007_14	1	ranthipeptide	17318	TRUE
